CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1054	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_f_19.tif	41.5	20.5	17	67	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05042233	 -0.11622963	 -0.21991878	 -0.02397952	 -0.23227805	  0.01786011	 -0.14682916	  0.08820255	  0.12110566	  0.06080719	  0.19326105	  0.05169859	  0.00071980	 -0.06482032	 -0.01393445	 -0.01600855	  0.08360325	  0.00178645	  0.08375656	  0.01902430	  0.16003094	  0.02120817	  0.17122368	 -0.00974464	  0.19335176	 -0.02100234	  0.18646744	 -0.07161632	  0.14809181	 -0.10671374	  0.09985648	 -0.12428439	  0.04862470	 -0.12983480	 -0.00216152	 -0.12598573	 -0.09472284	 -0.10365548	 -0.14033277	 -0.08609379	 -0.18329415	 -0.06096300	 -0.22959901	 -0.00563363	 -0.21328251	  0.05139735	 -0.18066308	  0.07438452	 -0.09496434	  0.09788532	 -0.04903388	  0.09884253	 -0.00067636	  0.09466615	  0.05953311	  0.08471522	  0.15652695	  0.03733890	  0.19328837	  0.02980389	 -0.02698015	 -0.08576466	  0.05406834	 -0.04172390	  0.11065708	 -0.02344380	 -0.15314461	 -0.01794216	 -0.08495940	 -0.01518542	  0.03477359	 -0.00959530	  0.13567456	  0.00405801	 -0.17619557	  0.02833407	 -0.12093518	  0.03191661	 -0.05618843	  0.03283999	  0.01769844	  0.02950475	  0.11918484	  0.02107416	 -0.09879025	  0.07771972	 -0.04327571	  0.07299059	  0.01499421	  0.06192907	  0.07821462	  0.04615110	  0.15480577	  0.06451716	 -0.00693046	 -0.04043535	   5.005
wing1055	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_01.tif	28.5	89.5	28	137	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05028844	 -0.11710166	 -0.21511799	 -0.03239716	 -0.23213223	  0.01735323	 -0.14905799	  0.09138392	  0.11714394	  0.06522623	  0.19651653	  0.04957410	  0.00412654	 -0.06027055	 -0.00238816	 -0.01791001	  0.08947433	  0.00033599	  0.08290080	  0.01922644	  0.16245406	  0.01868514	  0.16899953	 -0.01122051	  0.19378073	 -0.02552366	  0.17820492	 -0.06789753	  0.14262999	 -0.10195917	  0.09693939	 -0.12245207	  0.04597291	 -0.12889503	 -0.00478076	 -0.12533198	 -0.09798087	 -0.10505675	 -0.14406144	 -0.08759683	 -0.18679227	 -0.06116948	 -0.23041668	 -0.00383381	 -0.21417546	  0.05195262	 -0.18285061	  0.07638148	 -0.09704496	  0.10151889	 -0.05075536	  0.10220097	 -0.00224071	  0.09732587	  0.05798206	  0.08667899	  0.15392761	  0.03650185	  0.19569889	  0.02712981	 -0.02755615	 -0.08524158	  0.05222246	 -0.03952459	  0.10911964	 -0.02334029	 -0.14778118	 -0.02255906	 -0.08012212	 -0.01712175	  0.03851646	 -0.01075306	  0.13889123	  0.00263977	 -0.17605743	  0.02619832	 -0.12050828	  0.02974399	 -0.05543890	  0.03180607	  0.01904014	  0.02998110	  0.12095822	  0.02014143	 -0.09986882	  0.07980167	 -0.04346531	  0.07341787	  0.01569601	  0.06158356	  0.07987541	  0.04493401	  0.15443609	  0.06545102	 -0.00462578	 -0.04001780	   4.322
wing1056	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_02.tif	35.5	58	21	101	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05221559	 -0.11741038	 -0.21635936	 -0.02840276	 -0.23049250	  0.01651639	 -0.15086185	  0.09127436	  0.11367309	  0.06516531	  0.19209519	  0.04958936	  0.00230512	 -0.06303615	  0.00017265	 -0.01831807	  0.08596155	  0.00043514	  0.08368537	  0.01849825	  0.16162081	  0.01930979	  0.17018435	 -0.01162069	  0.19426580	 -0.01874282	  0.18263595	 -0.06974151	  0.14673956	 -0.10578824	  0.09868607	 -0.12384279	  0.04740247	 -0.12995006	 -0.00362171	 -0.12662642	 -0.09688474	 -0.10519067	 -0.14269635	 -0.08716097	 -0.18526094	 -0.06082784	 -0.22851367	 -0.00419374	 -0.21387234	  0.05131880	 -0.18313436	  0.07664383	 -0.09675924	  0.10154364	 -0.05035958	  0.10187558	 -0.00178522	  0.09706792	  0.05859653	  0.08629892	  0.15477480	  0.03627016	  0.19333345	  0.02462318	 -0.02853101	 -0.08640185	  0.05264166	 -0.04203223	  0.10960817	 -0.02439908	 -0.14826071	 -0.02102964	 -0.08065239	 -0.01664449	  0.03807548	 -0.01131368	  0.13811643	  0.00273213	 -0.17549867	  0.02878037	 -0.12010020	  0.03154760	 -0.05529173	  0.03260513	  0.01879546	  0.03028410	  0.12029488	  0.01976781	 -0.10123022	  0.08265491	 -0.04478916	  0.07505448	  0.01453120	  0.06297896	  0.07871484	  0.04550957	  0.15042882	  0.06523675	 -0.00016814	 -0.04090837	   4.494
wing1057	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_03.tif	44	18.5	19.5	61	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05091545	 -0.11975302	 -0.21760209	 -0.03226285	 -0.23085110	  0.01895450	 -0.13408044	  0.09679447	  0.11672991	  0.06430715	  0.19112777	  0.05399713	 -0.00220960	 -0.06731443	 -0.01115307	 -0.02055473	  0.08282294	  0.00164432	  0.08040874	  0.01942963	  0.15844638	  0.02266313	  0.16997172	 -0.00919506	  0.19504441	 -0.02368148	  0.18185999	 -0.06877860	  0.14630379	 -0.10334812	  0.09957668	 -0.12314338	  0.04832092	 -0.12960398	 -0.00285999	 -0.12734202	 -0.09723876	 -0.10796117	 -0.14397236	 -0.09047622	 -0.18726990	 -0.06349544	 -0.23100868	 -0.00478574	 -0.21290155	  0.05118622	 -0.18248241	  0.07701624	 -0.09589465	  0.10274153	 -0.04922792	  0.10312781	 -0.00040047	  0.09845238	  0.06031575	  0.08742660	  0.15729551	  0.03814856	  0.19240528	  0.02866038	 -0.02793916	 -0.08866217	  0.05200736	 -0.04141075	  0.10955807	 -0.02506531	 -0.15155440	 -0.02271518	 -0.08366132	 -0.01758683	  0.03555405	 -0.01178182	  0.13566476	  0.00447165	 -0.17557337	  0.02842168	 -0.12072551	  0.03153369	 -0.05649930	  0.03276641	  0.01682918	  0.03025280	  0.11757214	  0.02180834	 -0.08881219	  0.08159793	 -0.03603019	  0.07286035	  0.01965088	  0.06170028	  0.08030106	  0.04653496	  0.15133487	  0.06681190	 -0.00823826	 -0.04439175	   4.393
wing1058	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_04.tif	16.5	109.5	17.5	153	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05322433	 -0.11740743	 -0.21835157	 -0.02934713	 -0.23261916	  0.01495092	 -0.14120687	  0.09358496	  0.12451524	  0.05882306	  0.19374682	  0.04978408	  0.00107014	 -0.06083314	 -0.00351706	 -0.01795022	  0.08608877	  0.00054006	  0.08294465	  0.01740520	  0.15625312	  0.02030068	  0.16860221	 -0.00933756	  0.19635347	 -0.01813264	  0.18136766	 -0.06761486	  0.14541862	 -0.10173502	  0.09950646	 -0.12247167	  0.04834913	 -0.12944264	 -0.00273638	 -0.12645235	 -0.09646658	 -0.10636645	 -0.14295864	 -0.08913192	 -0.18624755	 -0.06280991	 -0.23066632	 -0.00493664	 -0.21394101	  0.05178671	 -0.18230809	  0.07629911	 -0.09615011	  0.10162410	 -0.04970649	  0.10223510	 -0.00106390	  0.09720845	  0.05927299	  0.08635454	  0.15561158	  0.03681512	  0.19461760	  0.02709588	 -0.03056205	 -0.08521900	  0.05082575	 -0.04004231	  0.10825346	 -0.02325599	 -0.15022375	 -0.02161368	 -0.08208030	 -0.01652886	  0.03780585	 -0.01130532	  0.13839171	  0.00471289	 -0.17700404	  0.02637293	 -0.12218094	  0.03016041	 -0.05794996	  0.03207821	  0.01555342	  0.03002009	  0.11631498	  0.01909266	 -0.09472155	  0.08256067	 -0.04084955	  0.07421053	  0.01519588	  0.06069536	  0.07662671	  0.04475796	  0.15693845	  0.06220995	 -0.00288845	 -0.03974492	   4.427
wing1060	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_06.tif	38.5	66.5	29.5	108.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05481190	 -0.11958154	 -0.21901768	 -0.02646306	 -0.23105686	  0.01602483	 -0.13921560	  0.09483532	  0.11998393	  0.06142925	  0.19281402	  0.05250100	  0.00034137	 -0.06267978	 -0.00342550	 -0.01931759	  0.08065443	  0.00232031	  0.07945727	  0.02084303	  0.16210898	  0.02126792	  0.16761428	 -0.00848036	  0.19664765	 -0.01742526	  0.18073849	 -0.06826458	  0.14692282	 -0.10482762	  0.09927440	 -0.12306801	  0.04820695	 -0.13039775	 -0.00314664	 -0.12872104	 -0.09718834	 -0.10775168	 -0.14312033	 -0.08901637	 -0.18558372	 -0.06188656	 -0.22946572	 -0.00477729	 -0.21335988	  0.05094113	 -0.18254272	  0.07623482	 -0.09629256	  0.10207910	 -0.04972322	  0.10198480	 -0.00119651	  0.09596421	  0.05885077	  0.08431015	  0.15606220	  0.03719638	  0.19413548	  0.02839728	 -0.03067210	 -0.08829062	  0.04959124	 -0.04092531	  0.10710455	 -0.02317512	 -0.15152532	 -0.02045149	 -0.08327584	 -0.01695305	  0.03656892	 -0.00985285	  0.13733022	  0.00543866	 -0.17722270	  0.02806593	 -0.12165797	  0.03063823	 -0.05666848	  0.03189931	  0.01755158	  0.02963125	  0.11945246	  0.02209687	 -0.09260311	  0.08026104	 -0.03843330	  0.07132694	  0.01858182	  0.05900362	  0.08115066	  0.04454315	  0.15377801	  0.06440914	 -0.00371648	 -0.04133675	   4.277
wing1061	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_07.tif	41.5	32	21.5	70	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05381119	 -0.12221126	 -0.21546987	 -0.03331155	 -0.22797840	  0.01737413	 -0.13874593	  0.09822738	  0.11715247	  0.06273302	  0.19194137	  0.05022306	  0.00315828	 -0.06553252	 -0.00949325	 -0.01962634	  0.07953138	  0.00009534	  0.07635455	  0.01998726	  0.16029478	  0.02091745	  0.16472840	 -0.01182389	  0.19351860	 -0.01420584	  0.18402532	 -0.06783637	  0.14888265	 -0.10432735	  0.10042729	 -0.12080870	  0.04942933	 -0.12835844	 -0.00183091	 -0.12888960	 -0.09748264	 -0.11027302	 -0.14383717	 -0.09152844	 -0.18770401	 -0.06479464	 -0.22648760	 -0.00459017	 -0.21498904	  0.05201527	 -0.18467331	  0.07861893	 -0.09714438	  0.10551723	 -0.04995632	  0.10586701	 -0.00086122	  0.09985864	  0.05946070	  0.08709152	  0.15571919	  0.03615982	  0.19252994	  0.02618012	 -0.02897154	 -0.09223267	  0.04941950	 -0.04547225	  0.10536574	 -0.02635824	 -0.14960350	 -0.02390476	 -0.08230508	 -0.01798519	  0.03600994	 -0.01153115	  0.13573881	  0.00296760	 -0.17344884	  0.03027838	 -0.11861084	  0.03342472	 -0.05447567	  0.03356024	  0.01871236	  0.03042843	  0.11915513	  0.02163699	 -0.09223231	  0.08613797	 -0.03830360	  0.07619581	  0.01807068	  0.06211732	  0.07978752	  0.04527208	  0.15250216	  0.06532062	 -0.00349945	 -0.04260395	   4.380
wing1063	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_09.tif	16.5	105.5	25	148.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05327570	 -0.12095456	 -0.21582412	 -0.03261967	 -0.23239634	  0.01849674	 -0.13126785	  0.09616437	  0.12008473	  0.06185693	  0.19123856	  0.05200913	 -0.00361556	 -0.06630998	 -0.00981595	 -0.02000134	  0.08304661	  0.00121576	  0.07869848	  0.01744675	  0.16059161	  0.01980606	  0.16527089	 -0.00852706	  0.19715299	 -0.01963653	  0.17803278	 -0.06562587	  0.14736989	 -0.10210015	  0.10068374	 -0.12158244	  0.04973335	 -0.12944361	 -0.00158295	 -0.12862685	 -0.09646370	 -0.11023592	 -0.14333079	 -0.09242056	 -0.18658899	 -0.06501522	 -0.22920824	 -0.00577454	 -0.21653524	  0.05289108	 -0.18355108	  0.07710411	 -0.09638139	  0.10150991	 -0.04982671	  0.10226363	 -0.00108558	  0.09745786	  0.05951753	  0.08736491	  0.15490127	  0.03574273	  0.19241338	  0.03180967	 -0.03183959	 -0.08875296	  0.04844219	 -0.04236743	  0.10534531	 -0.02476549	 -0.15105130	 -0.02252906	 -0.08247456	 -0.01695277	  0.03743233	 -0.00867850	  0.13979021	  0.00424698	 -0.17792709	  0.03060854	 -0.12240393	  0.03331211	 -0.05744328	  0.03411233	  0.01681103	  0.03185647	  0.11841802	  0.02233770	 -0.08648345	  0.08309202	 -0.03400414	  0.07285302	  0.02143606	  0.06045546	  0.08231366	  0.04607146	  0.15326039	  0.06422429	 -0.00760746	 -0.04338947	   4.279
wing1064	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_10.tif	16	97	24	143.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05205850	 -0.11609846	 -0.21623824	 -0.03236011	 -0.23364507	  0.01514391	 -0.14418401	  0.09204859	  0.12146598	  0.06074648	  0.19383704	  0.04934040	  0.00056459	 -0.06146831	 -0.00541553	 -0.01714796	  0.08970038	  0.00013815	  0.08713020	  0.01704199	  0.15704505	  0.01921096	  0.17063753	 -0.00900199	  0.19363715	 -0.02319364	  0.18275441	 -0.06968128	  0.14528309	 -0.10303146	  0.09861549	 -0.12231826	  0.04764297	 -0.12707645	 -0.00291702	 -0.12384859	 -0.09640424	 -0.10513646	 -0.14250576	 -0.08774925	 -0.18570626	 -0.06188221	 -0.23152206	 -0.00478966	 -0.21427435	  0.05314280	 -0.18221544	  0.07743152	 -0.09559474	  0.10038017	 -0.04944727	  0.10107828	 -0.00097409	  0.09618174	  0.05886336	  0.08434071	  0.15531334	  0.03647677	  0.19378129	  0.02910972	 -0.02889589	 -0.08459824	  0.05215695	 -0.03876585	  0.11016348	 -0.02382780	 -0.14992315	 -0.02248914	 -0.08203191	 -0.01759728	  0.03714916	 -0.01085986	  0.13777187	  0.00285567	 -0.17741685	  0.02568721	 -0.12240062	  0.03000326	 -0.05789377	  0.03274033	  0.01606289	  0.03079959	  0.11735293	  0.01811031	 -0.09690804	  0.08198517	 -0.04223544	  0.07521553	  0.01492268	  0.06283273	  0.07711393	  0.04658065	  0.15577247	  0.06394479	 -0.00393000	 -0.03964517	   4.438
wing1067	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_13.tif	24.5	70.5	24	117	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05304989	 -0.11796400	 -0.21797812	 -0.03227576	 -0.23351498	  0.01600949	 -0.13722308	  0.09606266	  0.12006816	  0.05899953	  0.19489998	  0.04906248	  0.00457893	 -0.06088680	 -0.00249351	 -0.01881216	  0.08720708	  0.00041316	  0.08416144	  0.01879188	  0.15713458	  0.02103771	  0.16939116	 -0.01027279	  0.19211308	 -0.01880935	  0.18088256	 -0.06803208	  0.14495639	 -0.10254146	  0.09785948	 -0.12033612	  0.04717042	 -0.12680877	 -0.00360378	 -0.12534410	 -0.09765579	 -0.10731432	 -0.14433028	 -0.09017804	 -0.18769979	 -0.06359967	 -0.23180815	 -0.00515574	 -0.21546296	  0.05231627	 -0.18416713	  0.07773629	 -0.09716918	  0.10181250	 -0.05080182	  0.10163545	 -0.00235011	  0.09632321	  0.05782301	  0.08548763	  0.15386951	  0.03576793	  0.19441376	  0.02748833	 -0.02868454	 -0.08689371	  0.05173053	 -0.04071826	  0.10919165	 -0.02402220	 -0.14942191	 -0.02391425	 -0.08167140	 -0.01728457	  0.03760244	 -0.01134715	  0.13803942	  0.00365999	 -0.17660486	  0.02598598	 -0.12170470	  0.03050211	 -0.05724920	  0.03216117	  0.01644500	  0.02999348	  0.11754773	  0.01992966	 -0.09182219	  0.08527163	 -0.03878342	  0.07522343	  0.01681363	  0.06177527	  0.07777705	  0.04596072	  0.15538593	  0.06364813	 -0.00181211	 -0.04054480	   4.498
wing1068	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_14.tif	23	64.5	19.5	106	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05526789	 -0.11344696	 -0.22000761	 -0.02983869	 -0.23425283	  0.01432426	 -0.14283352	  0.09181271	  0.12198891	  0.05886389	  0.19464017	  0.04814738	 -0.00281804	 -0.06084696	 -0.00605086	 -0.01821217	  0.08613931	 -0.00082011	  0.08491566	  0.01647751	  0.16351892	  0.02045074	  0.17269262	 -0.00841132	  0.19476192	 -0.01711307	  0.18133215	 -0.06810770	  0.14442656	 -0.10172088	  0.09762603	 -0.11974240	  0.04713625	 -0.12552312	 -0.00317851	 -0.12255724	 -0.09601840	 -0.10338639	 -0.14229164	 -0.08749938	 -0.18620003	 -0.06313222	 -0.23227632	 -0.00603405	 -0.21455113	  0.05153736	 -0.18268906	  0.07565923	 -0.09681499	  0.09929849	 -0.05091016	  0.09921009	 -0.00286417	  0.09368145	  0.05678640	  0.08289106	  0.15373056	  0.03768617	  0.19586591	  0.02676931	 -0.03103375	 -0.08245501	  0.05224284	 -0.03817139	  0.11080210	 -0.02195518	 -0.15191682	 -0.02080401	 -0.08319182	 -0.01573019	  0.03745972	 -0.01012694	  0.13917132	  0.00413328	 -0.17743607	  0.02623642	 -0.12135395	  0.03006136	 -0.05565624	  0.03107149	  0.01935602	  0.02828605	  0.12244015	  0.01876175	 -0.09560718	  0.08060132	 -0.04035283	  0.07234502	  0.01759889	  0.06001214	  0.08104554	  0.04498713	  0.15616143	  0.06213506	 -0.00626555	 -0.03980535	   4.433
wing1069	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_15.tif	33.5	64	28.5	111	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05210356	 -0.11981824	 -0.21624791	 -0.02836986	 -0.22977587	  0.01727590	 -0.14207759	  0.09593763	  0.11967020	  0.06287091	  0.19113878	  0.05353059	 -0.00077604	 -0.06401918	 -0.00725767	 -0.01818135	  0.08056426	 -0.00051091	  0.08091123	  0.01721257	  0.16093599	  0.01912418	  0.16917105	 -0.00931022	  0.19494374	 -0.01643261	  0.18207738	 -0.06792007	  0.14784115	 -0.10475199	  0.10041436	 -0.12520074	  0.04860180	 -0.13124895	 -0.00280323	 -0.12839673	 -0.09706686	 -0.10815275	 -0.14340531	 -0.08981444	 -0.18568467	 -0.06216220	 -0.22773663	 -0.00452384	 -0.21448838	  0.05130557	 -0.18421149	  0.07772163	 -0.09687819	  0.10310996	 -0.05015808	  0.10257142	 -0.00154605	  0.09649465	  0.05869117	  0.08507358	  0.15610395	  0.03775195	  0.19242839	  0.02981821	 -0.02953125	 -0.08823373	  0.05129390	 -0.04214723	  0.10855665	 -0.02454806	 -0.14974193	 -0.01995468	 -0.08214236	 -0.01595690	  0.03649262	 -0.01022585	  0.13639209	  0.00399309	 -0.17492861	  0.02911916	 -0.11976575	  0.03207207	 -0.05520059	  0.03310856	  0.01854086	  0.02982529	  0.11960158	  0.02033613	 -0.09493942	  0.08117221	 -0.04026863	  0.07219230	  0.01727487	  0.06004015	  0.08014443	  0.04455529	  0.15280884	  0.06520728	 -0.00586324	 -0.04153978	   4.460
wing1070	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_16.tif	45	32	27.5	71.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05049835	 -0.12217077	 -0.21540260	 -0.03379100	 -0.23138768	  0.01904238	 -0.13015168	  0.09998935	  0.11734038	  0.06335319	  0.19092885	  0.05337686	  0.00134341	 -0.06532881	 -0.00482073	 -0.01939453	  0.08075678	 -0.00037144	  0.07764632	  0.01841445	  0.15390316	  0.02199500	  0.16675113	 -0.01015337	  0.19563043	 -0.01686217	  0.18205102	 -0.06859849	  0.14694700	 -0.10335959	  0.09969839	 -0.12202502	  0.04881595	 -0.13092908	 -0.00298393	 -0.13000812	 -0.09792831	 -0.11024732	 -0.14508741	 -0.09236504	 -0.18823108	 -0.06431786	 -0.22952848	 -0.00448380	 -0.21575505	  0.05269423	 -0.18458332	  0.07881810	 -0.09662598	  0.10444730	 -0.04959591	  0.10376886	 -0.00082686	  0.09703373	  0.05937210	  0.08455049	  0.15650957	  0.03592506	  0.19427786	  0.02829819	 -0.02816378	 -0.09010359	  0.05055033	 -0.04231723	  0.10721655	 -0.02474503	 -0.14864530	 -0.02356762	 -0.08072552	 -0.01786083	  0.03830107	 -0.01091845	  0.13888416	  0.00336925	 -0.17667877	  0.03036401	 -0.12224928	  0.03250193	 -0.05864346	  0.03201551	  0.01393489	  0.02920393	  0.11369873	  0.02084420	 -0.08606712	  0.08539812	 -0.03494691	  0.07504764	  0.01892230	  0.06211954	  0.07773579	  0.04593929	  0.15230050	  0.06822034	 -0.00398914	 -0.04281179	   4.239
wing1073	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_19.tif	30.5	47	20	90	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05052938	 -0.11615499	 -0.21917692	 -0.03082958	 -0.23439636	  0.01818622	 -0.14231491	  0.09323940	  0.11975515	  0.06340119	  0.19150716	  0.05136590	  0.00578905	 -0.05848426	 -0.00100126	 -0.01751916	  0.08796657	 -0.00030621	  0.08339518	  0.01653668	  0.16003072	  0.01791579	  0.17013297	 -0.01077941	  0.19516662	 -0.02084807	  0.18115765	 -0.06850724	  0.14514123	 -0.10325003	  0.09802362	 -0.12177645	  0.04704570	 -0.12738796	 -0.00366563	 -0.12428232	 -0.09704367	 -0.10455000	 -0.14346063	 -0.08795405	 -0.18721673	 -0.06269257	 -0.23270792	 -0.00503202	 -0.21536956	  0.05259155	 -0.18328717	  0.07677142	 -0.09692322	  0.10085135	 -0.05067155	  0.10137251	 -0.00215521	  0.09664331	  0.05815187	  0.08634233	  0.15445171	  0.03685655	  0.19276672	  0.02651027	 -0.02759078	 -0.08417966	  0.05312656	 -0.03941399	  0.11018887	 -0.02312433	 -0.15054512	 -0.02194860	 -0.08252638	 -0.01654104	  0.03696254	 -0.01151016	  0.13768305	  0.00256361	 -0.17837745	  0.02746457	 -0.12276811	  0.03016824	 -0.05766444	  0.03073873	  0.01673828	  0.02888239	  0.11864990	  0.01823781	 -0.09515070	  0.07872467	 -0.04042614	  0.07085870	  0.01737351	  0.06079140	  0.08024218	  0.04557285	  0.15273858	  0.06289985	  0.00078386	 -0.03841519	   4.364
wing1074	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_2_m_20.tif	13.5	58	14.5	104.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05660711	 -0.12154025	 -0.21556917	 -0.03326950	 -0.22921601	  0.01628209	 -0.13276547	  0.09835281	  0.12088775	  0.06165599	  0.19712683	  0.05378121	  0.00121495	 -0.06392880	 -0.00577955	 -0.01884915	  0.08090434	 -0.00057760	  0.07754384	  0.01950616	  0.15119593	  0.02064445	  0.16622510	 -0.00861173	  0.19216006	 -0.01624108	  0.18479997	 -0.06859161	  0.14857356	 -0.10351719	  0.10076045	 -0.12158142	  0.04958190	 -0.12985094	 -0.00214983	 -0.12949662	 -0.09800463	 -0.11016284	 -0.14428311	 -0.09037103	 -0.18732218	 -0.06277730	 -0.22828704	 -0.00340971	 -0.21481388	  0.05391813	 -0.18361986	  0.07977319	 -0.09592202	  0.10478912	 -0.04881927	  0.10641227	  0.00066952	  0.10069476	  0.06047055	  0.08581930	  0.15704902	  0.03607431	  0.19637264	  0.03146426	 -0.03113933	 -0.09161611	  0.04816766	 -0.04300957	  0.10551818	 -0.02436089	 -0.14882588	 -0.02259257	 -0.08074025	 -0.01662540	  0.03896235	 -0.01178816	  0.13958480	  0.00405885	 -0.17500680	  0.02611162	 -0.12145626	  0.03002899	 -0.05867297	  0.03084308	  0.01306963	  0.02934303	  0.11149726	  0.01997864	 -0.08949324	  0.08097757	 -0.03781858	  0.07310167	  0.01651033	  0.06198274	  0.07554736	  0.04642013	  0.15566195	  0.06258721	 -0.00374350	 -0.04183210	   4.313
wing1075	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_ef43_3_f_02.tif	40	18	18	67	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05344139	 -0.11822481	 -0.22027221	 -0.02426298	 -0.23109946	  0.01859792	 -0.13512747	  0.09216454	  0.11946845	  0.06342296	  0.19264335	  0.05458266	 -0.00319312	 -0.06972079	 -0.01146500	 -0.01573132	  0.07964388	  0.00173597	  0.07584786	  0.02015890	  0.16072780	  0.02238497	  0.17065724	 -0.00958621	  0.19556620	 -0.01643833	  0.18376024	 -0.06998642	  0.14816229	 -0.10691821	  0.09959662	 -0.12308027	  0.04859189	 -0.12992839	 -0.00256721	 -0.12766277	 -0.09613795	 -0.10701472	 -0.14263461	 -0.08995519	 -0.18585386	 -0.06362101	 -0.22872527	 -0.00544589	 -0.21436367	  0.05137771	 -0.18199861	  0.07500394	 -0.09571241	  0.09812710	 -0.04962710	  0.09884706	 -0.00114205	  0.09455248	  0.05924105	  0.08491863	  0.15661402	  0.03766983	  0.19368069	  0.02937684	 -0.02851376	 -0.08900001	  0.05239666	 -0.04321332	  0.10928157	 -0.02372840	 -0.15272402	 -0.01904288	 -0.08445610	 -0.01549854	  0.03522099	 -0.00845065	  0.13641274	  0.00483909	 -0.17718954	  0.03007328	 -0.12187892	  0.03283070	 -0.05715897	  0.03393974	  0.01671724	  0.03103167	  0.11818459	  0.02256636	 -0.08919032	  0.07783261	 -0.03580171	  0.07048715	  0.02047120	  0.06023393	  0.08180814	  0.04594079	  0.15348691	  0.06677095	 -0.00790685	 -0.04295669	   4.942
